<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0JXN21;1;20190702;144000;98.6000000;98.6000000;98.6000000;98.6000000;175
RU000A0JXN21;1;20190702;144200;98.5700000;98.5700000;98.5700000;98.5700000;8
RU000A0JXN21;1;20190702;144900;98.6000000;98.6000000;98.6000000;98.6000000;2
RU000A0JXN21;1;20190702;155100;98.9900000;98.9900000;98.9900000;98.9900000;1
RU000A0JXN21;1;20190702;160200;98.9700000;98.9700000;98.9700000;98.9700000;19
RU000A0JXN21;1;20190702;160600;98.9700000;98.9700000;98.9700000;98.9700000;115
RU000A0JXN21;1;20190702;180200;98.9700000;98.9700000;98.9700000;98.9700000;10
RU000A0JXN21;1;20190702;181800;98.9700000;98.9700000;98.9700000;98.9700000;135
RU000A0JXN21;1;20190702;181900;98.9900000;98.9900000;98.9900000;98.9900000;134
RU000A0JXN21;1;20190703;105400;99.0000000;99.4700000;99.0000000;99.4700000;259
RU000A0JXN21;1;20190703;112200;99.3000000;99.3000000;99.3000000;99.3000000;90
RU000A0JXN21;1;20190703;114200;99.4000000;99.4000000;99.4000000;99.4000000;30
RU000A0JXN21;1;20190703;114700;99.4000000;99.4000000;99.4000000;99.4000000;100
RU000A0JXN21;1;20190703;123300;99.1000000;99.1000000;99.1000000;99.1000000;1
RU000A0JXN21;1;20190703;130400;99.1000000;99.1000000;99.1000000;99.1000000;3
RU000A0JXN21;1;20190703;130700;99.4000000;99.4000000;99.4000000;99.4000000;2
RU000A0JXN21;1;20190703;142900;99.1100000;99.1100000;99.0000000;99.0000000;22
RU000A0JXN21;1;20190703;143200;99.0000000;99.0000000;99.0000000;99.0000000;504
RU000A0JXN21;1;20190703;143400;99.0000000;99.0000000;99.0000000;99.0000000;709
RU000A0JXN21;1;20190703;151500;99.0100000;99.0100000;99.0100000;99.0100000;2
RU000A0JXN21;1;20190703;152200;99.0100000;99.0100000;99.0100000;99.0100000;6
RU000A0JXN21;1;20190703;154400;99.0100000;99.0100000;99.0100000;99.0100000;54
RU000A0JXN21;1;20190703;161600;99.0000000;99.0000000;99.0000000;99.0000000;3
RU000A0JXN21;1;20190703;162200;99.0000000;99.0000000;99.0000000;99.0000000;1
RU000A0JXN21;1;20190703;162500;99.0100000;99.0100000;99.0100000;99.0100000;5
RU000A0JXN21;1;20190703;162900;99.0100000;99.0100000;99.0100000;99.0100000;2
RU000A0JXN21;1;20190703;170100;99.0100000;99.0100000;99.0100000;99.0100000;3
RU000A0JXN21;1;20190703;171800;99.0100000;99.0100000;99.0100000;99.0100000;7
RU000A0JXN21;1;20190703;171900;99.0000000;99.0000000;99.0000000;99.0000000;3
RU000A0JXN21;1;20190703;172500;99.0100000;99.0100000;99.0100000;99.0100000;9
RU000A0JXN21;1;20190703;183000;99.0100000;99.0100000;99.0100000;99.0100000;1
RU000A0JXN21;1;20190703;183100;99.0000000;99.0000000;99.0000000;99.0000000;78
RU000A0JXN21;1;20190704;112600;99.3900000;99.3900000;99.3900000;99.3900000;2
RU000A0JXN21;1;20190704;113200;99.3900000;99.3900000;99.3900000;99.3900000;3
RU000A0JXN21;1;20190704;113500;99.3800000;99.3800000;99.3800000;99.3800000;13
RU000A0JXN21;1;20190704;123800;99.3200000;99.3200000;99.3200000;99.3200000;1
RU000A0JXN21;1;20190704;131100;99.3100000;99.3300000;99.3100000;99.3300000;35
RU000A0JXN21;1;20190704;161300;99.3300000;99.3300000;99.3300000;99.3300000;500
RU000A0JXN21;1;20190704;164400;99.2100000;99.2100000;99.2100000;99.2100000;3
RU000A0JXN21;1;20190704;164500;99.2000000;99.2000000;99.2000000;99.2000000;147
RU000A0JXN21;1;20190704;173400;99.3500000;99.3500000;99.3500000;99.3500000;3
RU000A0JXN21;1;20190704;174100;99.3600000;99.3600000;99.3600000;99.3600000;11
RU000A0JXN21;1;20190704;174400;99.3800000;99.3900000;99.3800000;99.3900000;10
RU000A0JXN21;1;20190704;175000;99.3900000;99.3900000;99.3900000;99.3900000;1
RU000A0JXN21;1;20190704;175200;99.3900000;99.3900000;99.3900000;99.3900000;50
RU000A0JXN21;1;20190705;104000;99.3000000;99.3000000;99.3000000;99.3000000;12
RU000A0JXN21;1;20190705;124700;99.2900000;99.2900000;99.2900000;99.2900000;25
RU000A0JXN21;1;20190705;125100;99.2900000;99.3000000;99.2900000;99.3000000;38
RU000A0JXN21;1;20190705;125700;99.3000000;99.3000000;99.3000000;99.3000000;7
RU000A0JXN21;1;20190705;133000;99.3000000;99.3000000;99.3000000;99.3000000;50
RU000A0JXN21;1;20190705;134700;99.3000000;99.3000000;99.3000000;99.3000000;1
RU000A0JXN21;1;20190705;143200;99.2900000;99.2900000;99.2900000;99.2900000;168
RU000A0JXN21;1;20190705;143700;99.3000000;99.3000000;99.3000000;99.3000000;29
RU000A0JXN21;1;20190705;144200;99.3000000;99.3000000;99.3000000;99.3000000;76
RU000A0JXN21;1;20190705;144600;99.3700000;99.3900000;99.3700000;99.3900000;294
RU000A0JXN21;1;20190705;144800;99.3900000;99.3900000;99.3900000;99.3900000;120
RU000A0JXN21;1;20190705;145500;99.3900000;99.3900000;99.3900000;99.3900000;19
RU000A0JXN21;1;20190705;160300;99.3400000;99.4700000;99.3400000;99.4700000;489
RU000A0JXN21;1;20190705;164800;99.4500000;99.6000000;99.4500000;99.6000000;500
RU000A0JXN21;1;20190705;170400;99.5000000;99.5000000;99.5000000;99.5000000;10
RU000A0JXN21;1;20190705;171900;99.4000000;99.4000000;99.4000000;99.4000000;50
RU000A0JXN21;1;20190705;174200;99.4900000;99.4900000;99.4900000;99.4900000;1
RU000A0JXN21;1;20190705;184100;99.4600000;99.4600000;99.4600000;99.4600000;3
RU000A0JXN21;1;20190708;101400;99.5000000;99.5000000;99.5000000;99.5000000;10
RU000A0JXN21;1;20190708;102000;99.4000000;99.4000000;99.4000000;99.4000000;16
RU000A0JXN21;1;20190708;103300;99.4000000;99.5000000;99.4000000;99.5000000;40
RU000A0JXN21;1;20190708;104400;98.8600000;98.8600000;98.7100000;98.7100000;48
RU000A0JXN21;1;20190708;104700;99.4700000;99.4900000;99.4700000;99.4900000;104
RU000A0JXN21;1;20190708;120600;99.4900000;99.4900000;99.4900000;99.4900000;15
RU000A0JXN21;1;20190708;124100;99.4200000;99.4800000;99.4200000;99.4800000;84
RU000A0JXN21;1;20190708;124300;99.4800000;99.4800000;99.4800000;99.4800000;116
RU000A0JXN21;1;20190708;132300;99.4000000;99.4000000;99.4000000;99.4000000;100
RU000A0JXN21;1;20190708;134600;99.4000000;99.4000000;99.4000000;99.4000000;70
RU000A0JXN21;1;20190708;134700;99.4000000;99.4000000;99.4000000;99.4000000;10
RU000A0JXN21;1;20190708;164000;99.4800000;99.5000000;99.4800000;99.5000000;1000
RU000A0JXN21;1;20190708;173100;99.5000000;99.5000000;99.5000000;99.5000000;30
RU000A0JXN21;1;20190709;100300;99.6000000;99.6000000;99.6000000;99.6000000;45
RU000A0JXN21;1;20190709;102600;99.6000000;99.6000000;99.6000000;99.6000000;98
RU000A0JXN21;1;20190709;110500;99.5900000;99.5900000;99.5900000;99.5900000;47
RU000A0JXN21;1;20190709;110600;99.8900000;99.8900000;99.8900000;99.8900000;49
RU000A0JXN21;1;20190709;122900;99.8900000;99.8900000;99.8900000;99.8900000;33
RU000A0JXN21;1;20190709;134300;99.6000000;99.6000000;99.5500000;99.5500000;100
RU000A0JXN21;1;20190709;134400;99.5500000;99.5500000;99.5500000;99.5500000;100
RU000A0JXN21;1;20190709;144000;99.7700000;99.7800000;99.7700000;99.7800000;5
RU000A0JXN21;1;20190709;150000;99.7800000;99.7800000;99.7800000;99.7800000;7
RU000A0JXN21;1;20190709;150300;99.6400000;99.6400000;99.6400000;99.6400000;5
RU000A0JXN21;1;20190709;152500;99.6500000;99.6500000;99.6500000;99.6500000;77
RU000A0JXN21;1;20190709;152900;99.7800000;99.7800000;99.7800000;99.7800000;5
RU000A0JXN21;1;20190709;153500;99.6500000;99.6500000;99.6500000;99.6500000;292
RU000A0JXN21;1;20190709;155200;99.6500000;99.6500000;99.6500000;99.6500000;8
RU000A0JXN21;1;20190709;160800;99.6500000;99.6500000;99.6500000;99.6500000;50
RU000A0JXN21;1;20190709;160900;99.6500000;99.6500000;99.6500000;99.6500000;50
RU000A0JXN21;1;20190709;165100;99.7800000;99.7800000;99.7800000;99.7800000;1
RU000A0JXN21;1;20190709;170000;99.6500000;99.6500000;99.6500000;99.6500000;200
RU000A0JXN21;1;20190709;170100;99.7800000;99.7800000;99.7800000;99.7800000;31
RU000A0JXN21;1;20190709;170200;99.6500000;99.6500000;99.6500000;99.6500000;100
RU000A0JXN21;1;20190709;171000;99.6500000;99.6500000;99.6500000;99.6500000;5
RU000A0JXN21;1;20190709;173000;99.6700000;99.6700000;99.6700000;99.6700000;4
RU000A0JXN21;1;20190709;175000;99.6700000;99.6700000;99.6500000;99.6500000;1694
RU000A0JXN21;1;20190709;175400;99.5600000;99.5600000;99.5600000;99.5600000;3
RU000A0JXN21;1;20190709;175500;99.5500000;99.5500000;99.5500000;99.5500000;6
RU000A0JXN21;1;20190709;180800;99.2200000;99.2200000;99.2200000;99.2200000;11
RU000A0JXN21;1;20190709;180900;99.2200000;99.2200000;99.2200000;99.2200000;21
RU000A0JXN21;1;20190709;182200;99.6000000;99.6000000;99.6000000;99.6000000;185
RU000A0JXN21;1;20190710;100300;99.8800000;99.8800000;99.8800000;99.8800000;7
RU000A0JXN21;1;20190710;101900;99.5800000;99.5800000;99.5800000;99.5800000;5
RU000A0JXN21;1;20190710;102800;99.5700000;99.5800000;99.5700000;99.5800000;250
RU000A0JXN21;1;20190710;103200;99.5700000;99.5800000;99.5700000;99.5800000;50
RU000A0JXN21;1;20190710;103400;99.5800000;99.5800000;99.5800000;99.5800000;10
RU000A0JXN21;1;20190710;103500;99.5800000;99.5800000;99.5800000;99.5800000;30
RU000A0JXN21;1;20190710;114100;99.4900000;99.4900000;99.4900000;99.4900000;10
RU000A0JXN21;1;20190710;121200;99.4900000;99.5000000;99.4900000;99.5000000;100
RU000A0JXN21;1;20190710;130400;99.4800000;99.4800000;99.4800000;99.4800000;116
RU000A0JXN21;1;20190710;135300;99.4800000;99.4800000;99.4800000;99.4800000;2
RU000A0JXN21;1;20190710;142700;99.4600000;99.4600000;99.4600000;99.4600000;30
RU000A0JXN21;1;20190710;143400;99.4000000;99.4000000;99.4000000;99.4000000;10
RU000A0JXN21;1;20190710;150900;99.4800000;99.4800000;99.4800000;99.4800000;1
RU000A0JXN21;1;20190710;162000;99.4800000;99.4800000;99.4800000;99.4800000;6
RU000A0JXN21;1;20190710;164600;99.4700000;99.4700000;99.4600000;99.4600000;300
RU000A0JXN21;1;20190710;164900;99.4600000;99.4600000;99.4600000;99.4600000;300
RU000A0JXN21;1;20190710;165500;99.4600000;99.4600000;99.4600000;99.4600000;99
RU000A0JXN21;1;20190710;173300;99.4600000;99.4600000;99.4600000;99.4600000;821
RU000A0JXN21;1;20190710;174000;99.4800000;99.4800000;99.4800000;99.4800000;2
RU000A0JXN21;1;20190710;182000;99.4600000;99.4600000;99.4600000;99.4600000;77
RU000A0JXN21;1;20190711;100900;99.6400000;99.6400000;99.6400000;99.6400000;3
RU000A0JXN21;1;20190711;103200;99.6500000;99.6500000;99.6500000;99.6500000;13
RU000A0JXN21;1;20190711;103300;99.6500000;99.6500000;99.6500000;99.6500000;58
RU000A0JXN21;1;20190711;104100;99.6100000;99.6100000;99.6000000;99.6000000;13
RU000A0JXN21;1;20190711;104200;99.4600000;99.4600000;99.4600000;99.4600000;2
RU000A0JXN21;1;20190711;110000;99.6400000;99.6400000;99.6400000;99.6400000;1
RU000A0JXN21;1;20190711;111200;99.6500000;99.6500000;99.6500000;99.6500000;5
RU000A0JXN21;1;20190711;114600;99.5500000;99.5500000;99.5500000;99.5500000;30
RU000A0JXN21;1;20190711;121100;99.6300000;99.6400000;99.6300000;99.6400000;4
RU000A0JXN21;1;20190711;122500;99.6400000;99.6400000;99.6400000;99.6400000;21
RU000A0JXN21;1;20190711;122800;99.6500000;99.6500000;99.6500000;99.6500000;140
RU000A0JXN21;1;20190711;125400;99.6500000;99.6500000;99.6500000;99.6500000;20
RU000A0JXN21;1;20190711;132500;99.6500000;99.6500000;99.6500000;99.6500000;5
RU000A0JXN21;1;20190711;132600;99.6400000;99.6500000;99.6400000;99.6500000;501
RU000A0JXN21;1;20190711;133300;99.6400000;99.6400000;99.6400000;99.6400000;15
RU000A0JXN21;1;20190711;134300;99.6400000;99.6400000;99.6400000;99.6400000;16
RU000A0JXN21;1;20190711;140100;99.6500000;99.6500000;99.6500000;99.6500000;3
RU000A0JXN21;1;20190711;140500;99.6500000;99.6500000;99.6500000;99.6500000;30
RU000A0JXN21;1;20190711;142100;99.6400000;99.6400000;99.6400000;99.6400000;3
RU000A0JXN21;1;20190711;143400;99.6500000;99.6500000;99.6500000;99.6500000;2
RU000A0JXN21;1;20190711;145800;99.6400000;99.6400000;99.6400000;99.6400000;259
RU000A0JXN21;1;20190711;150800;99.6500000;99.6500000;99.6500000;99.6500000;15
RU000A0JXN21;1;20190711;151000;99.6500000;99.6500000;99.6500000;99.6500000;6
RU000A0JXN21;1;20190711;162700;99.6500000;99.6500000;99.6500000;99.6500000;1
RU000A0JXN21;1;20190711;163300;99.6500000;99.6500000;99.6500000;99.6500000;100
RU000A0JXN21;1;20190711;164200;99.6400000;99.6400000;99.6400000;99.6400000;66
RU000A0JXN21;1;20190711;170900;99.6400000;99.6400000;99.6400000;99.6400000;79
RU000A0JXN21;1;20190711;173900;99.6400000;99.6400000;99.6400000;99.6400000;20
RU000A0JXN21;1;20190711;174000;99.6400000;99.6400000;99.6400000;99.6400000;300
RU000A0JXN21;1;20190711;181500;99.6500000;99.6500000;99.6500000;99.6500000;1
RU000A0JXN21;1;20190711;181900;99.6400000;99.6400000;99.6400000;99.6400000;188
RU000A0JXN21;1;20190711;183700;99.6400000;99.6400000;99.6400000;99.6400000;31
RU000A0JXN21;1;20190712;101300;99.0300000;99.0300000;99.0300000;99.0300000;26
RU000A0JXN21;1;20190712;102000;99.6000000;99.8400000;99.6000000;99.8400000;20
RU000A0JXN21;1;20190712;104300;99.8400000;99.8400000;99.8400000;99.8400000;10
RU000A0JXN21;1;20190712;110200;99.8400000;99.8400000;99.8400000;99.8400000;30
RU000A0JXN21;1;20190712;120200;99.8400000;99.8400000;99.8400000;99.8400000;48
RU000A0JXN21;1;20190712;120300;99.7000000;99.7000000;99.7000000;99.7000000;3
RU000A0JXN21;1;20190712;124200;99.8000000;99.8000000;99.8000000;99.8000000;5
RU000A0JXN21;1;20190712;142100;99.7900000;99.8000000;99.7900000;99.8000000;228
RU000A0JXN21;1;20190712;142600;99.8000000;99.8000000;99.8000000;99.8000000;1
RU000A0JXN21;1;20190712;150000;99.8000000;99.8000000;99.8000000;99.8000000;49
RU000A0JXN21;1;20190712;150300;99.7900000;99.7900000;99.7900000;99.7900000;10
RU000A0JXN21;1;20190712;150600;99.6100000;99.6100000;99.6100000;99.6100000;3
RU000A0JXN21;1;20190712;150800;99.6000000;99.6000000;99.6000000;99.6000000;2
RU000A0JXN21;1;20190712;150900;99.4600000;99.4600000;99.4600000;99.4600000;7
RU000A0JXN21;1;20190712;151000;99.4500000;99.4500000;99.4500000;99.4500000;33
RU000A0JXN21;1;20190712;151100;99.4500000;99.4500000;99.4500000;99.4500000;90
RU000A0JXN21;1;20190712;152600;99.8000000;99.8000000;99.8000000;99.8000000;2
RU000A0JXN21;1;20190712;161100;99.5000000;99.5000000;99.5000000;99.5000000;18
RU000A0JXN21;1;20190712;171300;99.7500000;99.7500000;99.7500000;99.7500000;10
RU000A0JXN21;1;20190712;171400;99.8000000;99.8000000;99.8000000;99.8000000;22
RU000A0JXN21;1;20190712;171500;99.8000000;99.8000000;99.8000000;99.8000000;1
RU000A0JXN21;1;20190712;174900;99.7900000;99.8000000;99.7900000;99.8000000;195
RU000A0JXN21;1;20190712;180800;99.5500000;99.5500000;99.5500000;99.5500000;7
RU000A0JXN21;1;20190712;181100;99.5200000;99.5200000;99.5200000;99.5200000;6
RU000A0JXN21;1;20190712;181400;99.5200000;99.5500000;99.5200000;99.5500000;56
RU000A0JXN21;1;20190715;101400;99.4500000;99.4500000;99.4500000;99.4500000;2
RU000A0JXN21;1;20190715;101500;99.4500000;99.4500000;99.4500000;99.4500000;5
RU000A0JXN21;1;20190715;101800;99.4400000;99.4400000;99.4400000;99.4400000;1
RU000A0JXN21;1;20190715;104600;99.4400000;99.4500000;99.4400000;99.4500000;15
RU000A0JXN21;1;20190715;104700;99.4500000;99.4500000;99.4500000;99.4500000;57
RU000A0JXN21;1;20190715;113300;99.5900000;99.5900000;99.5900000;99.5900000;1
RU000A0JXN21;1;20190715;113400;99.6000000;99.6000000;99.6000000;99.6000000;1
RU000A0JXN21;1;20190715;113600;99.6000000;99.6000000;99.6000000;99.6000000;5
RU000A0JXN21;1;20190715;113800;99.6000000;99.6000000;99.6000000;99.6000000;19
RU000A0JXN21;1;20190715;113900;99.1700000;99.1700000;99.1700000;99.1700000;2
RU000A0JXN21;1;20190715;114400;99.5900000;99.5900000;99.5900000;99.5900000;1
RU000A0JXN21;1;20190715;122700;99.6000000;99.6000000;99.6000000;99.6000000;2
RU000A0JXN21;1;20190715;124900;99.2000000;99.2000000;99.1700000;99.1700000;4
RU000A0JXN21;1;20190715;141100;99.5700000;99.5800000;99.5700000;99.5800000;4
RU000A0JXN21;1;20190715;150700;99.5700000;99.5700000;99.5700000;99.5700000;98
RU000A0JXN21;1;20190715;152200;99.5700000;99.5700000;99.5700000;99.5700000;3
RU000A0JXN21;1;20190715;153600;99.5700000;99.5800000;99.5700000;99.5800000;48
RU000A0JXN21;1;20190715;160400;99.5800000;99.5800000;99.5800000;99.5800000;1
RU000A0JXN21;1;20190715;162800;99.5800000;99.5800000;99.5800000;99.5800000;2
RU000A0JXN21;1;20190715;171700;99.5800000;99.5800000;99.5800000;99.5800000;1
RU000A0JXN21;1;20190715;171900;99.6000000;99.6000000;99.6000000;99.6000000;39
RU000A0JXN21;1;20190715;184200;99.5800000;99.5800000;99.5800000;99.5800000;7
RU000A0JXN21;1;20190715;184300;99.5800000;99.5800000;99.5800000;99.5800000;10
RU000A0JXN21;1;20190716;102300;99.5900000;99.5900000;99.5900000;99.5900000;2
RU000A0JXN21;1;20190716;112700;99.5900000;99.5900000;99.5900000;99.5900000;3
RU000A0JXN21;1;20190716;112800;99.6000000;99.6000000;99.6000000;99.6000000;2
RU000A0JXN21;1;20190716;113600;99.6000000;99.6000000;99.6000000;99.6000000;10
RU000A0JXN21;1;20190716;120900;99.5900000;99.5900000;99.5900000;99.5900000;48
RU000A0JXN21;1;20190716;121700;99.5900000;99.5900000;99.5900000;99.5900000;2
RU000A0JXN21;1;20190716;122800;99.5900000;99.5900000;99.5900000;99.5900000;46
RU000A0JXN21;1;20190716;124100;99.6000000;99.6000000;99.6000000;99.6000000;4
RU000A0JXN21;1;20190716;124400;99.1300000;99.1300000;99.1300000;99.1300000;10
RU000A0JXN21;1;20190716;124500;99.1300000;99.1300000;99.1300000;99.1300000;4
RU000A0JXN21;1;20190716;130100;99.5700000;99.5700000;99.5700000;99.5700000;6
RU000A0JXN21;1;20190716;131500;99.5700000;99.5700000;99.5700000;99.5700000;8
RU000A0JXN21;1;20190716;133600;99.5700000;99.5700000;99.5700000;99.5700000;426
RU000A0JXN21;1;20190716;170900;99.5100000;99.5100000;99.5000000;99.5100000;22
RU000A0JXN21;1;20190716;171000;99.5100000;99.5100000;99.5100000;99.5100000;3
RU000A0JXN21;1;20190716;171100;99.5100000;99.5100000;99.5100000;99.5100000;396
RU000A0JXN21;1;20190716;174700;99.5100000;99.5100000;99.5100000;99.5100000;20
RU000A0JXN21;1;20190716;181400;99.5000000;99.5000000;99.5000000;99.5000000;57
RU000A0JXN21;1;20190716;182500;99.5000000;99.5000000;99.5000000;99.5000000;12
RU000A0JXN21;1;20190717;110700;99.5000000;99.5000000;99.5000000;99.5000000;147
RU000A0JXN21;1;20190717;114500;99.5000000;99.5000000;99.5000000;99.5000000;500
RU000A0JXN21;1;20190717;114900;99.5000000;99.5000000;99.5000000;99.5000000;255
RU000A0JXN21;1;20190717;115100;99.5000000;99.5000000;99.5000000;99.5000000;3
RU000A0JXN21;1;20190717;115900;99.4200000;99.4200000;99.4200000;99.4200000;2
RU000A0JXN21;1;20190717;120100;99.5000000;99.5000000;99.5000000;99.5000000;98
RU000A0JXN21;1;20190717;122700;99.5000000;99.5000000;99.5000000;99.5000000;1
RU000A0JXN21;1;20190717;123000;99.5000000;99.6000000;99.5000000;99.6000000;747
RU000A0JXN21;1;20190717;123300;99.5900000;99.6000000;99.5900000;99.6000000;46
RU000A0JXN21;1;20190717;125800;99.6000000;99.6500000;99.6000000;99.6500000;915
RU000A0JXN21;1;20190717;131800;99.6000000;99.6000000;99.6000000;99.6000000;305
RU000A0JXN21;1;20190717;152800;99.5900000;99.6000000;99.5900000;99.6000000;10
RU000A0JXN21;1;20190717;153800;99.6000000;99.6000000;99.6000000;99.6000000;37
RU000A0JXN21;1;20190717;162900;99.6000000;99.6500000;99.6000000;99.6500000;489
RU000A0JXN21;1;20190717;171300;99.6000000;99.6000000;99.6000000;99.6000000;48
RU000A0JXN21;1;20190717;172900;99.6000000;99.6000000;99.6000000;99.6000000;9
RU000A0JXN21;1;20190718;100700;99.5000000;99.5000000;99.5000000;99.5000000;3
RU000A0JXN21;1;20190718;103300;99.4000000;99.5000000;99.4000000;99.5000000;10
RU000A0JXN21;1;20190718;103700;99.5000000;99.5000000;99.5000000;99.5000000;10
RU000A0JXN21;1;20190718;103800;99.5000000;99.5000000;99.5000000;99.5000000;24
RU000A0JXN21;1;20190718;104800;99.6000000;99.6000000;99.6000000;99.6000000;10
RU000A0JXN21;1;20190718;105200;99.6000000;99.6000000;99.6000000;99.6000000;5
RU000A0JXN21;1;20190718;111100;99.6000000;99.6000000;99.6000000;99.6000000;1
RU000A0JXN21;1;20190718;113100;99.5000000;99.5000000;99.5000000;99.5000000;26
RU000A0JXN21;1;20190718;114200;99.5000000;99.5000000;99.5000000;99.5000000;100
RU000A0JXN21;1;20190718;114500;99.5000000;99.5000000;99.5000000;99.5000000;201
RU000A0JXN21;1;20190718;115600;99.5000000;99.5000000;99.5000000;99.5000000;3
RU000A0JXN21;1;20190718;125200;99.5000000;99.5000000;99.5000000;99.5000000;4
RU000A0JXN21;1;20190718;131300;99.3700000;99.3700000;99.3700000;99.3700000;1
RU000A0JXN21;1;20190718;140500;99.5000000;99.5000000;99.5000000;99.5000000;166
RU000A0JXN21;1;20190718;142000;99.5000000;99.5000000;99.5000000;99.5000000;54
RU000A0JXN21;1;20190718;153000;99.5000000;99.5000000;99.5000000;99.5000000;25
RU000A0JXN21;1;20190718;153400;99.5000000;99.5000000;99.5000000;99.5000000;32
RU000A0JXN21;1;20190718;154300;99.5000000;99.5000000;99.5000000;99.5000000;2
RU000A0JXN21;1;20190718;155900;99.5000000;99.5000000;99.5000000;99.5000000;59
RU000A0JXN21;1;20190718;160300;99.5000000;99.5000000;99.5000000;99.5000000;10
RU000A0JXN21;1;20190718;162200;99.5000000;99.5000000;99.5000000;99.5000000;300
RU000A0JXN21;1;20190718;162900;99.4300000;99.4300000;99.4300000;99.4300000;40
RU000A0JXN21;1;20190718;171000;99.5000000;99.5000000;99.5000000;99.5000000;18
RU000A0JXN21;1;20190718;172900;99.4500000;99.4500000;99.4500000;99.4500000;100
RU000A0JXN21;1;20190718;174700;99.4300000;99.4300000;99.4300000;99.4300000;48
RU000A0JXN21;1;20190718;175600;99.5000000;99.5000000;99.5000000;99.5000000;2
RU000A0JXN21;1;20190718;182400;99.4200000;99.5000000;99.4200000;99.5000000;89
RU000A0JXN21;1;20190718;183700;99.5000000;99.5000000;99.5000000;99.5000000;2
RU000A0JXN21;1;20190719;101900;99.4500000;99.4500000;99.4500000;99.4500000;1
RU000A0JXN21;1;20190719;104100;99.4500000;99.4500000;99.4500000;99.4500000;98
RU000A0JXN21;1;20190719;104600;99.4500000;99.4500000;99.4500000;99.4500000;6
RU000A0JXN21;1;20190719;105100;99.4500000;99.4500000;99.4500000;99.4500000;13
RU000A0JXN21;1;20190719;105800;99.4500000;99.4500000;99.4500000;99.4500000;30
RU000A0JXN21;1;20190719;111100;99.4500000;99.4500000;99.4500000;99.4500000;50
RU000A0JXN21;1;20190719;111300;99.4500000;99.4500000;99.4500000;99.4500000;4
RU000A0JXN21;1;20190719;111400;99.4500000;99.4500000;99.4500000;99.4500000;5
RU000A0JXN21;1;20190719;111500;99.4500000;99.4500000;99.4500000;99.4500000;10
RU000A0JXN21;1;20190719;113700;99.4500000;99.4500000;99.4500000;99.4500000;5
RU000A0JXN21;1;20190719;113900;99.4500000;99.4500000;99.4500000;99.4500000;3
RU000A0JXN21;1;20190719;114600;99.4500000;99.4500000;99.4500000;99.4500000;6
RU000A0JXN21;1;20190719;115000;99.4500000;99.4500000;99.4500000;99.4500000;5
RU000A0JXN21;1;20190719;135200;99.3500000;99.3500000;99.3500000;99.3500000;50
RU000A0JXN21;1;20190719;140000;99.4000000;99.4000000;99.4000000;99.4000000;50
RU000A0JXN21;1;20190719;144400;99.3500000;99.3500000;99.3000000;99.3000000;61
RU000A0JXN21;1;20190719;151000;99.4000000;99.4000000;99.4000000;99.4000000;5
RU000A0JXN21;1;20190719;152100;99.4000000;99.4000000;99.4000000;99.4000000;20
RU000A0JXN21;1;20190719;155800;99.3600000;99.3600000;99.3600000;99.3600000;1
RU000A0JXN21;1;20190719;160300;99.3600000;99.3600000;99.3600000;99.3600000;3
RU000A0JXN21;1;20190719;172600;99.3000000;99.3000000;99.3000000;99.3000000;1
RU000A0JXN21;1;20190719;180200;99.4000000;99.4000000;99.4000000;99.4000000;79
RU000A0JXN21;1;20190719;182200;99.3000000;99.3000000;99.3000000;99.3000000;1
RU000A0JXN21;1;20190719;184000;99.4000000;99.4000000;99.4000000;99.4000000;12
RU000A0JXN21;1;20190722;101300;99.5900000;99.5900000;99.5900000;99.5900000;6
RU000A0JXN21;1;20190722;101700;99.5900000;99.5900000;99.5900000;99.5900000;9
RU000A0JXN21;1;20190722;104700;99.5900000;99.5900000;99.5900000;99.5900000;2
RU000A0JXN21;1;20190722;110300;99.5500000;99.5500000;99.5500000;99.5500000;10
RU000A0JXN21;1;20190722;110800;99.5500000;99.5500000;99.5500000;99.5500000;5
RU000A0JXN21;1;20190722;111600;99.5100000;99.5100000;99.5100000;99.5100000;1
RU000A0JXN21;1;20190722;111900;99.5300000;99.5300000;99.5300000;99.5300000;2
RU000A0JXN21;1;20190722;112900;99.5400000;99.5400000;99.5400000;99.5400000;1
RU000A0JXN21;1;20190722;114800;99.5000000;99.5000000;99.5000000;99.5000000;15
RU000A0JXN21;1;20190722;125400;99.4300000;99.4300000;99.4300000;99.4300000;1
RU000A0JXN21;1;20190722;131800;99.4300000;99.4300000;99.4000000;99.4000000;52
RU000A0JXN21;1;20190722;133400;99.4000000;99.4000000;99.4000000;99.4000000;5
RU000A0JXN21;1;20190722;134200;99.4000000;99.4000000;99.4000000;99.4000000;10
RU000A0JXN21;1;20190722;134500;99.4000000;99.4000000;99.4000000;99.4000000;80
RU000A0JXN21;1;20190722;140800;99.3000000;99.3000000;99.3000000;99.3000000;2
RU000A0JXN21;1;20190722;142200;99.3000000;99.3000000;99.3000000;99.3000000;2
RU000A0JXN21;1;20190722;144000;99.3000000;99.3000000;99.3000000;99.3000000;20
RU000A0JXN21;1;20190722;145500;99.3000000;99.3000000;99.3000000;99.3000000;1
