<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100JH0;0;20190710;111510;103.400000000;109
RU000A100JH0;0;20190710;112016;103.400000000;100
RU000A100JH0;0;20190710;112309;103.400000000;1
RU000A100JH0;0;20190710;112651;103.400000000;100
RU000A100JH0;0;20190710;112946;103.400000000;24
RU000A100JH0;0;20190710;113341;103.400000000;1
RU000A100JH0;0;20190710;113442;103.400000000;30
RU000A100JH0;0;20190710;113822;103.400000000;120
RU000A100JH0;0;20190710;113855;103.400000000;30
RU000A100JH0;0;20190710;113950;103.400000000;200
RU000A100JH0;0;20190710;114100;103.400000000;30
RU000A100JH0;0;20190710;114131;103.400000000;5
RU000A100JH0;0;20190710;114154;103.400000000;100
RU000A100JH0;0;20190710;115738;103.400000000;10
RU000A100JH0;0;20190710;120035;103.400000000;545
RU000A100JH0;0;20190710;120149;103.400000000;20
RU000A100JH0;0;20190710;120159;103.400000000;5
RU000A100JH0;0;20190710;120159;103.400000000;100
RU000A100JH0;0;20190710;121135;103.400000000;19
RU000A100JH0;0;20190710;121208;103.400000000;2
RU000A100JH0;0;20190710;121359;103.400000000;100
RU000A100JH0;0;20190710;122236;103.400000000;300
RU000A100JH0;0;20190710;122314;103.400000000;100
RU000A100JH0;0;20190710;122552;103.400000000;65
RU000A100JH0;0;20190710;122554;103.400000000;193
RU000A100JH0;0;20190710;123012;103.400000000;11
RU000A100JH0;0;20190710;123144;103.370000000;50
RU000A100JH0;0;20190710;123144;103.370000000;10
RU000A100JH0;0;20190710;123400;103.360000000;1
RU000A100JH0;0;20190710;123400;103.350000000;150
RU000A100JH0;0;20190710;123459;103.340000000;2
RU000A100JH0;0;20190710;123504;103.300000000;100
RU000A100JH0;0;20190710;123555;103.340000000;80
RU000A100JH0;0;20190710;123754;103.250000000;1
RU000A100JH0;0;20190710;124309;103.340000000;118
RU000A100JH0;0;20190710;124531;103.340000000;18
RU000A100JH0;0;20190710;125031;103.340000000;82
RU000A100JH0;0;20190710;125031;103.340000000;78
RU000A100JH0;0;20190710;125541;103.340000000;22
RU000A100JH0;0;20190710;125640;103.350000000;180
RU000A100JH0;0;20190710;131404;103.350000000;1
RU000A100JH0;0;20190710;132330;103.350000000;50
RU000A100JH0;0;20190710;132449;103.350000000;80
RU000A100JH0;0;20190710;132921;103.340000000;22
RU000A100JH0;0;20190710;132921;103.250000000;49
RU000A100JH0;0;20190710;132921;103.250000000;50
RU000A100JH0;0;20190710;132921;103.250000000;50
RU000A100JH0;0;20190710;132921;103.190000000;200
RU000A100JH0;0;20190710;132921;103.180000000;3
RU000A100JH0;0;20190710;132921;103.180000000;485
RU000A100JH0;0;20190710;132921;103.170000000;80
RU000A100JH0;0;20190710;132921;103.160000000;200
RU000A100JH0;0;20190710;132921;103.150000000;3
RU000A100JH0;0;20190710;132921;103.150000000;2432
RU000A100JH0;0;20190710;132921;103.150000000;50
RU000A100JH0;0;20190710;132921;103.010000000;1
RU000A100JH0;0;20190710;132921;103.010000000;100
RU000A100JH0;0;20190710;132921;103.010000000;500
RU000A100JH0;0;20190710;132921;103.000000000;100
RU000A100JH0;0;20190710;132921;103.000000000;20
RU000A100JH0;0;20190710;132921;103.000000000;386
RU000A100JH0;0;20190710;132921;103.000000000;10
RU000A100JH0;0;20190710;132921;103.000000000;6000
RU000A100JH0;0;20190710;133221;103.350000000;100
RU000A100JH0;0;20190710;134227;102.820000000;40
RU000A100JH0;0;20190710;134230;102.820000000;50
RU000A100JH0;0;20190710;134242;102.820000000;130
RU000A100JH0;0;20190710;134906;103.000000000;10
RU000A100JH0;0;20190710;134941;103.000000000;20
RU000A100JH0;0;20190710;135707;103.000000000;10
RU000A100JH0;0;20190710;135748;103.200000000;1
RU000A100JH0;0;20190710;135850;103.200000000;99
RU000A100JH0;0;20190710;135850;103.200000000;46
RU000A100JH0;0;20190710;140525;103.200000000;2
RU000A100JH0;0;20190710;141221;103.200000000;15
RU000A100JH0;0;20190710;141959;103.200000000;1
RU000A100JH0;0;20190710;142729;103.200000000;24
RU000A100JH0;0;20190710;142830;103.200000000;1
RU000A100JH0;0;20190710;143023;103.200000000;5
RU000A100JH0;0;20190710;143619;103.200000000;5
RU000A100JH0;0;20190710;143628;103.200000000;1
RU000A100JH0;0;20190710;143628;103.200000000;4
RU000A100JH0;0;20190710;143721;103.200000000;5
RU000A100JH0;0;20190710;144101;103.200000000;27
RU000A100JH0;0;20190710;144215;103.200000000;64
RU000A100JH0;0;20190710;144215;103.210000000;100
RU000A100JH0;0;20190710;144215;103.210000000;200
RU000A100JH0;0;20190710;144215;103.220000000;136
RU000A100JH0;0;20190710;144921;103.220000000;2
RU000A100JH0;0;20190710;144959;103.220000000;3
RU000A100JH0;0;20190710;145326;103.210000000;1
RU000A100JH0;0;20190710;145917;103.050000000;5
RU000A100JH0;0;20190710;145917;103.000000000;10
RU000A100JH0;0;20190710;145917;102.950000000;83
RU000A100JH0;0;20190710;145917;102.900000000;1
RU000A100JH0;0;20190710;145917;102.820000000;113
RU000A100JH0;0;20190710;145917;102.810000000;40
RU000A100JH0;0;20190710;145917;102.810000000;300
RU000A100JH0;0;20190710;145917;102.800000000;1300
RU000A100JH0;0;20190710;145917;102.800000000;300
RU000A100JH0;0;20190710;145917;102.800000000;400
RU000A100JH0;0;20190710;145917;102.800000000;250
RU000A100JH0;0;20190710;145917;102.800000000;100
RU000A100JH0;0;20190710;145917;102.800000000;250
RU000A100JH0;0;20190710;145917;102.800000000;50
RU000A100JH0;0;20190710;145917;102.800000000;906
RU000A100JH0;0;20190710;145932;103.150000000;30
RU000A100JH0;0;20190710;150657;103.150000000;1
RU000A100JH0;0;20190710;151306;103.150000000;69
RU000A100JH0;0;20190710;151338;103.340000000;132
RU000A100JH0;0;20190710;151357;103.340000000;1
