<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A101H43;1;20200303;183100;100.1000000;100.1000000;100.1000000;100.1000000;19
RU000A101H43;1;20200303;183200;100.1000000;100.1000000;100.1000000;100.1000000;6
RU000A101H43;1;20200303;183300;100.1000000;100.1000000;100.1000000;100.1000000;1
RU000A101H43;1;20200303;183500;100.1000000;100.1000000;100.1000000;100.1000000;16
RU000A101H43;1;20200303;183600;100.1000000;100.1000000;100.1000000;100.1000000;67
RU000A101H43;1;20200303;183700;100.1000000;100.1000000;100.1000000;100.1000000;50
RU000A101H43;1;20200303;183800;100.1000000;100.1000000;100.1000000;100.1000000;39
RU000A101H43;1;20200303;183900;100.1000000;100.1000000;100.1000000;100.1000000;10
RU000A101H43;1;20200303;184100;100.1000000;100.1000000;100.1000000;100.1000000;13
RU000A101H43;1;20200303;184200;100.1000000;100.1000000;100.1000000;100.1000000;200
RU000A101H43;1;20200303;184300;100.1000000;100.1000000;100.1000000;100.1000000;100
RU000A101H43;1;20200303;184400;100.1000000;100.1000000;100.1000000;100.1000000;26
RU000A101H43;1;20200304;100100;100.1600000;100.1600000;100.1600000;100.1600000;60
RU000A101H43;1;20200304;100200;100.2900000;100.2900000;100.2900000;100.2900000;1
RU000A101H43;1;20200304;100300;100.2900000;100.2900000;100.2000000;100.2000000;100
RU000A101H43;1;20200304;100400;100.2000000;100.2000000;100.1600000;100.2000000;218
RU000A101H43;1;20200304;100500;100.2000000;100.2000000;100.1500000;100.1500000;284
RU000A101H43;1;20200304;100600;100.1500000;100.1500000;100.1500000;100.1500000;30
RU000A101H43;1;20200304;100700;100.1500000;100.1500000;100.1200000;100.1200000;30
RU000A101H43;1;20200304;100800;100.1500000;100.1500000;100.1000000;100.1000000;309
RU000A101H43;1;20200304;100900;100.0400000;100.1500000;100.0400000;100.1500000;101
RU000A101H43;1;20200304;101200;100.1500000;100.1500000;100.1500000;100.1500000;60
RU000A101H43;1;20200304;101300;100.1500000;100.1500000;100.1500000;100.1500000;1
RU000A101H43;1;20200304;101400;100.1000000;100.1500000;100.1000000;100.1500000;33
RU000A101H43;1;20200304;101500;100.1500000;100.1500000;100.1500000;100.1500000;500
RU000A101H43;1;20200304;101700;100.1500000;100.1500000;100.1500000;100.1500000;13
RU000A101H43;1;20200304;101800;100.1500000;100.1500000;100.1500000;100.1500000;20
RU000A101H43;1;20200304;101900;100.1500000;100.1500000;100.1000000;100.1500000;252
RU000A101H43;1;20200304;102000;100.1500000;100.1500000;100.1500000;100.1500000;1000
RU000A101H43;1;20200304;102300;100.1800000;100.1800000;100.1500000;100.1500000;153
RU000A101H43;1;20200304;102400;100.1800000;100.1800000;100.1800000;100.1800000;6
RU000A101H43;1;20200304;102500;100.1700000;100.1700000;100.1700000;100.1700000;12
RU000A101H43;1;20200304;102600;100.1700000;100.1700000;100.1700000;100.1700000;3
RU000A101H43;1;20200304;102800;100.1700000;100.1700000;100.1700000;100.1700000;98
RU000A101H43;1;20200304;102900;100.1700000;100.1800000;100.1700000;100.1800000;3055
RU000A101H43;1;20200304;103000;100.1800000;100.1800000;100.1800000;100.1800000;1
RU000A101H43;1;20200304;103300;100.1800000;100.1800000;100.1800000;100.1800000;22
RU000A101H43;1;20200304;103400;100.1700000;100.1700000;100.1700000;100.1700000;1
RU000A101H43;1;20200304;103600;100.1700000;100.1800000;100.1700000;100.1800000;25
RU000A101H43;1;20200304;103700;100.1800000;100.1800000;100.1800000;100.1800000;26
RU000A101H43;1;20200304;103800;100.1800000;100.1800000;100.1400000;100.1800000;514
RU000A101H43;1;20200304;104300;100.1800000;100.1800000;100.1800000;100.1800000;27
RU000A101H43;1;20200304;104500;100.1800000;100.1800000;100.1800000;100.1800000;20
RU000A101H43;1;20200304;104600;100.1800000;100.1800000;100.1800000;100.1800000;10
RU000A101H43;1;20200304;104700;100.1800000;100.1800000;100.1800000;100.1800000;5
RU000A101H43;1;20200304;104900;100.1600000;100.1600000;100.1600000;100.1600000;10
RU000A101H43;1;20200304;105000;100.1800000;100.1800000;100.1800000;100.1800000;4
RU000A101H43;1;20200304;105100;100.1800000;100.1800000;100.1800000;100.1800000;11
RU000A101H43;1;20200304;105200;100.1800000;100.1800000;100.1800000;100.1800000;2
RU000A101H43;1;20200304;105300;100.1800000;100.1800000;100.1800000;100.1800000;5
RU000A101H43;1;20200304;105400;100.1600000;100.1600000;100.1600000;100.1600000;21
RU000A101H43;1;20200304;105600;100.1600000;100.1600000;100.1600000;100.1600000;20
RU000A101H43;1;20200304;105700;100.1600000;100.1600000;100.1600000;100.1600000;91
RU000A101H43;1;20200304;105800;100.1600000;100.1600000;100.1600000;100.1600000;300
RU000A101H43;1;20200304;110100;100.1500000;100.1500000;100.1500000;100.1500000;25
RU000A101H43;1;20200304;110400;100.1500000;100.1500000;100.1500000;100.1500000;35
RU000A101H43;1;20200304;110700;100.1400000;100.1400000;100.1400000;100.1400000;176
RU000A101H43;1;20200304;110800;100.1400000;100.1400000;100.1300000;100.1300000;5010
RU000A101H43;1;20200304;110900;100.1400000;100.1400000;100.1400000;100.1400000;28
RU000A101H43;1;20200304;111000;100.1400000;100.1400000;100.1400000;100.1400000;20
RU000A101H43;1;20200304;111200;100.1400000;100.1400000;100.1400000;100.1400000;151
RU000A101H43;1;20200304;111300;100.1400000;100.1400000;100.1400000;100.1400000;53
RU000A101H43;1;20200304;111500;100.1400000;100.1400000;100.1400000;100.1400000;200
RU000A101H43;1;20200304;111800;100.1400000;100.1400000;100.1400000;100.1400000;1
