<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A0ZZFH2;0;20190117;174018;101.800000000;10
RU000A0ZZFH2;0;20190117;174152;101.890000000;51
RU000A0ZZFH2;0;20190117;174152;101.890000000;60
RU000A0ZZFH2;0;20190117;174152;101.900000000;30
RU000A0ZZFH2;0;20190117;181148;101.800000000;5
RU000A0ZZFH2;0;20190117;182520;101.850000000;5
RU000A0ZZFH2;0;20190117;182520;101.900000000;575
RU000A0ZZFH2;0;20190117;184425;101.900000000;50
RU000A0ZZFH2;0;20190118;101715;101.800000000;48
RU000A0ZZFH2;0;20190118;102635;101.990000000;10
RU000A0ZZFH2;0;20190118;103438;101.610000000;1
RU000A0ZZFH2;0;20190118;111921;101.980000000;1
RU000A0ZZFH2;0;20190118;111921;101.990000000;23
RU000A0ZZFH2;0;20190118;134602;101.740000000;1
RU000A0ZZFH2;0;20190118;134641;101.800000000;1
RU000A0ZZFH2;0;20190118;134733;101.810000000;1
RU000A0ZZFH2;0;20190118;134747;101.830000000;1
RU000A0ZZFH2;0;20190118;134811;101.990000000;4
RU000A0ZZFH2;0;20190118;160918;101.810000000;3
RU000A0ZZFH2;0;20190118;160939;101.800000000;6
RU000A0ZZFH2;0;20190118;182200;101.810000000;1
RU000A0ZZFH2;0;20190118;182428;101.970000000;3
RU000A0ZZFH2;0;20190118;182428;101.980000000;2
RU000A0ZZFH2;0;20190118;184117;101.810000000;3
RU000A0ZZFH2;0;20190121;115043;101.900000000;1
RU000A0ZZFH2;0;20190121;123536;101.890000000;5
RU000A0ZZFH2;0;20190121;125531;101.620000000;1
RU000A0ZZFH2;0;20190121;130711;101.880000000;1
RU000A0ZZFH2;0;20190121;130711;101.890000000;14
RU000A0ZZFH2;0;20190121;141312;101.890000000;30
RU000A0ZZFH2;0;20190121;150717;101.890000000;11
RU000A0ZZFH2;0;20190121;161707;101.890000000;5
RU000A0ZZFH2;0;20190121;163707;101.890000000;20
RU000A0ZZFH2;0;20190121;170512;101.890000000;15
RU000A0ZZFH2;0;20190121;170512;101.890000000;2
RU000A0ZZFH2;0;20190121;170512;101.970000000;127
RU000A0ZZFH2;0;20190121;171252;101.970000000;10
RU000A0ZZFH2;0;20190121;182229;101.970000000;263
RU000A0ZZFH2;0;20190121;182229;101.970000000;109
RU000A0ZZFH2;0;20190121;182229;101.980000000;5
RU000A0ZZFH2;0;20190121;182229;102.000000000;1498
RU000A0ZZFH2;0;20190122;101054;102.000000000;188
RU000A0ZZFH2;0;20190122;110616;101.710000000;3
RU000A0ZZFH2;0;20190122;110723;101.700000000;95
RU000A0ZZFH2;0;20190122;120634;101.970000000;2
RU000A0ZZFH2;0;20190122;125323;101.970000000;1
RU000A0ZZFH2;0;20190122;125843;101.670000000;1
RU000A0ZZFH2;0;20190122;133051;101.960000000;1
RU000A0ZZFH2;0;20190122;133125;101.970000000;3
RU000A0ZZFH2;0;20190122;133141;101.980000000;16
RU000A0ZZFH2;0;20190122;141427;101.980000000;6
RU000A0ZZFH2;0;20190122;141438;101.990000000;4
RU000A0ZZFH2;0;20190122;172434;101.990000000;16
RU000A0ZZFH2;0;20190122;172434;102.000000000;312
RU000A0ZZFH2;0;20190122;172434;102.000000000;257
RU000A0ZZFH2;0;20190122;175756;102.000000000;20
RU000A0ZZFH2;0;20190123;100415;101.630000000;2
RU000A0ZZFH2;0;20190123;100415;101.620000000;4
RU000A0ZZFH2;0;20190123;100415;101.510000000;1
RU000A0ZZFH2;0;20190123;100415;101.500000000;38
RU000A0ZZFH2;0;20190123;101452;101.990000000;1
RU000A0ZZFH2;0;20190123;104516;101.990000000;9
RU000A0ZZFH2;0;20190123;104516;102.000000000;456
RU000A0ZZFH2;0;20190123;120837;101.970000000;3
RU000A0ZZFH2;0;20190123;123129;101.990000000;1
RU000A0ZZFH2;0;20190123;123403;101.990000000;1
RU000A0ZZFH2;0;20190123;140326;102.000000000;2285
RU000A0ZZFH2;0;20190123;153501;101.980000000;5
RU000A0ZZFH2;0;20190123;160254;101.980000000;15
RU000A0ZZFH2;0;20190123;160254;101.990000000;5
RU000A0ZZFH2;0;20190123;160254;101.990000000;528
RU000A0ZZFH2;0;20190123;160254;101.990000000;5
RU000A0ZZFH2;0;20190123;160254;101.990000000;66
RU000A0ZZFH2;0;20190123;160254;102.000000000;7259
RU000A0ZZFH2;0;20190123;160446;102.000000000;200
RU000A0ZZFH2;0;20190123;160529;102.000000000;500
RU000A0ZZFH2;0;20190123;163711;102.010000000;1
RU000A0ZZFH2;0;20190123;163835;102.000000000;40
RU000A0ZZFH2;0;20190123;163911;102.000000000;10
RU000A0ZZFH2;0;20190123;163943;102.000000000;8
RU000A0ZZFH2;0;20190123;170724;102.000000000;700
RU000A0ZZFH2;0;20190123;170830;102.000000000;48
RU000A0ZZFH2;0;20190123;172627;102.000000000;2
RU000A0ZZFH2;0;20190124;114418;101.980000000;3
RU000A0ZZFH2;0;20190124;114432;101.990000000;8
RU000A0ZZFH2;0;20190124;114530;102.000000000;39
RU000A0ZZFH2;0;20190124;120500;102.000000000;4
RU000A0ZZFH2;0;20190124;124153;102.000000000;207
RU000A0ZZFH2;0;20190124;124153;102.000000000;43
RU000A0ZZFH2;0;20190124;153220;101.980000000;33
RU000A0ZZFH2;0;20190124;153220;101.990000000;17
RU000A0ZZFH2;0;20190124;154240;101.990000000;40
RU000A0ZZFH2;0;20190124;165058;101.990000000;142
RU000A0ZZFH2;0;20190124;165058;101.990000000;158
RU000A0ZZFH2;0;20190124;165157;101.990000000;150
RU000A0ZZFH2;0;20190124;171522;101.990000000;1
RU000A0ZZFH2;0;20190124;172505;101.990000000;17
RU000A0ZZFH2;0;20190124;174306;101.990000000;1
RU000A0ZZFH2;0;20190124;180517;101.990000000;173
RU000A0ZZFH2;0;20190124;180517;101.990000000;4
RU000A0ZZFH2;0;20190124;180517;102.000000000;10
RU000A0ZZFH2;0;20190124;182225;102.000000000;1400
RU000A0ZZFH2;0;20190125;102348;101.730000000;3
RU000A0ZZFH2;0;20190125;102348;101.720000000;350
RU000A0ZZFH2;0;20190125;102616;101.990000000;1
RU000A0ZZFH2;0;20190125;104037;101.990000000;1
RU000A0ZZFH2;0;20190125;112117;101.920000000;2
RU000A0ZZFH2;0;20190125;113410;101.980000000;1
RU000A0ZZFH2;0;20190125;120334;101.950000000;6
RU000A0ZZFH2;0;20190125;120334;101.910000000;1
RU000A0ZZFH2;0;20190125;120334;101.900000000;2
RU000A0ZZFH2;0;20190125;120334;101.900000000;76
RU000A0ZZFH2;0;20190125;122055;101.940000000;2
RU000A0ZZFH2;0;20190125;122055;101.950000000;43
RU000A0ZZFH2;0;20190125;122055;101.950000000;45
RU000A0ZZFH2;0;20190125;122055;101.950000000;75
RU000A0ZZFH2;0;20190125;122055;101.950000000;7
RU000A0ZZFH2;0;20190125;122055;101.950000000;27
RU000A0ZZFH2;0;20190125;122055;101.950000000;15
RU000A0ZZFH2;0;20190125;122055;101.950000000;13
RU000A0ZZFH2;0;20190125;122055;101.950000000;18
RU000A0ZZFH2;0;20190125;122055;101.950000000;37
RU000A0ZZFH2;0;20190125;122055;101.950000000;46
RU000A0ZZFH2;0;20190125;122055;101.950000000;937
RU000A0ZZFH2;0;20190125;123234;101.950000000;50
RU000A0ZZFH2;0;20190125;132121;101.950000000;3
RU000A0ZZFH2;0;20190125;134444;101.950000000;2
RU000A0ZZFH2;0;20190125;145216;101.900000000;50
RU000A0ZZFH2;0;20190125;145347;101.900000000;48
RU000A0ZZFH2;0;20190125;163327;101.900000000;30
RU000A0ZZFH2;0;20190125;165203;101.950000000;3682
RU000A0ZZFH2;0;20190125;165203;101.980000000;15
RU000A0ZZFH2;0;20190125;165203;102.000000000;25
RU000A0ZZFH2;0;20190125;165203;102.000000000;778
RU000A0ZZFH2;0;20190125;170443;102.000000000;4
RU000A0ZZFH2;0;20190125;171045;102.000000000;10
RU000A0ZZFH2;0;20190125;173324;102.000000000;500
