<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0ZZFH2;1;20190117;150400;101.9000000;101.9000000;101.9000000;101.9000000;30
RU000A0ZZFH2;1;20190117;151600;101.8000000;101.8000000;101.8000000;101.8000000;2
RU000A0ZZFH2;1;20190117;160700;101.8000000;101.8000000;101.8000000;101.8000000;1
RU000A0ZZFH2;1;20190117;174000;101.8000000;101.8000000;101.8000000;101.8000000;14
RU000A0ZZFH2;1;20190117;174100;101.8900000;101.9000000;101.8900000;101.9000000;141
RU000A0ZZFH2;1;20190117;181100;101.8000000;101.8000000;101.8000000;101.8000000;5
RU000A0ZZFH2;1;20190117;182500;101.8500000;101.9000000;101.8500000;101.9000000;580
RU000A0ZZFH2;1;20190117;184400;101.9000000;101.9000000;101.9000000;101.9000000;50
RU000A0ZZFH2;1;20190118;101700;101.8000000;101.8000000;101.8000000;101.8000000;48
RU000A0ZZFH2;1;20190118;102600;101.9900000;101.9900000;101.9900000;101.9900000;10
RU000A0ZZFH2;1;20190118;103400;101.6100000;101.6100000;101.6100000;101.6100000;1
RU000A0ZZFH2;1;20190118;111900;101.9800000;101.9900000;101.9800000;101.9900000;24
RU000A0ZZFH2;1;20190118;134600;101.7400000;101.8000000;101.7400000;101.8000000;2
RU000A0ZZFH2;1;20190118;134700;101.8100000;101.8300000;101.8100000;101.8300000;2
RU000A0ZZFH2;1;20190118;134800;101.9900000;101.9900000;101.9900000;101.9900000;4
RU000A0ZZFH2;1;20190118;160900;101.8100000;101.8100000;101.8000000;101.8000000;9
RU000A0ZZFH2;1;20190118;182200;101.8100000;101.8100000;101.8100000;101.8100000;1
RU000A0ZZFH2;1;20190118;182400;101.9700000;101.9800000;101.9700000;101.9800000;5
RU000A0ZZFH2;1;20190118;184100;101.8100000;101.8100000;101.8100000;101.8100000;3
RU000A0ZZFH2;1;20190121;115000;101.9000000;101.9000000;101.9000000;101.9000000;1
RU000A0ZZFH2;1;20190121;123500;101.8900000;101.8900000;101.8900000;101.8900000;5
RU000A0ZZFH2;1;20190121;125500;101.6200000;101.6200000;101.6200000;101.6200000;1
RU000A0ZZFH2;1;20190121;130700;101.8800000;101.8900000;101.8800000;101.8900000;15
RU000A0ZZFH2;1;20190121;141300;101.8900000;101.8900000;101.8900000;101.8900000;30
RU000A0ZZFH2;1;20190121;150700;101.8900000;101.8900000;101.8900000;101.8900000;11
RU000A0ZZFH2;1;20190121;161700;101.8900000;101.8900000;101.8900000;101.8900000;5
RU000A0ZZFH2;1;20190121;163700;101.8900000;101.8900000;101.8900000;101.8900000;20
RU000A0ZZFH2;1;20190121;170500;101.8900000;101.9700000;101.8900000;101.9700000;144
RU000A0ZZFH2;1;20190121;171200;101.9700000;101.9700000;101.9700000;101.9700000;10
RU000A0ZZFH2;1;20190121;182200;101.9700000;102.0000000;101.9700000;102.0000000;1875
RU000A0ZZFH2;1;20190122;101000;102.0000000;102.0000000;102.0000000;102.0000000;188
RU000A0ZZFH2;1;20190122;110600;101.7100000;101.7100000;101.7100000;101.7100000;3
