<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100V79;0;20190926;113139;100.050000000;50
RU000A100V79;0;20190926;113156;100.050000000;5
RU000A100V79;0;20190926;113235;100.050000000;103
RU000A100V79;0;20190926;113546;100.050000000;17
RU000A100V79;0;20190926;113806;100.050000000;102
RU000A100V79;0;20190926;115208;100.050000000;63
RU000A100V79;0;20190926;115301;100.040000000;100
RU000A100V79;0;20190926;115301;100.040000000;50
RU000A100V79;0;20190926;115312;100.040000000;50
RU000A100V79;0;20190926;120047;100.040000000;10
RU000A100V79;0;20190926;120843;100.040000000;25
RU000A100V79;0;20190926;121112;100.040000000;30
RU000A100V79;0;20190926;121245;100.040000000;8
RU000A100V79;0;20190926;121344;100.040000000;40
RU000A100V79;0;20190926;121536;100.040000000;8
RU000A100V79;0;20190926;121744;100.040000000;239
RU000A100V79;0;20190926;121759;100.040000000;2
RU000A100V79;0;20190926;122000;100.040000000;10
RU000A100V79;0;20190926;122015;100.040000000;5
RU000A100V79;0;20190926;122135;100.040000000;6
RU000A100V79;0;20190926;122609;100.040000000;5
RU000A100V79;0;20190926;123139;100.040000000;2
RU000A100V79;0;20190926;123321;100.040000000;1
RU000A100V79;0;20190926;123341;100.040000000;1
RU000A100V79;0;20190926;123759;100.040000000;100
RU000A100V79;0;20190926;123921;100.040000000;5
RU000A100V79;0;20190926;124056;100.040000000;1
RU000A100V79;0;20190926;124912;100.040000000;7
RU000A100V79;0;20190926;124940;100.040000000;5
RU000A100V79;0;20190926;125040;100.040000000;12
RU000A100V79;0;20190926;125208;100.040000000;2
RU000A100V79;0;20190926;130739;100.040000000;76
RU000A100V79;0;20190926;130739;100.040000000;224
RU000A100V79;0;20190926;131635;100.040000000;50
RU000A100V79;0;20190926;131722;100.040000000;100
RU000A100V79;0;20190926;131923;100.040000000;40
RU000A100V79;0;20190926;132714;100.040000000;5
RU000A100V79;0;20190926;134322;100.040000000;199
RU000A100V79;0;20190926;134441;100.040000000;30
RU000A100V79;0;20190926;134519;100.040000000;150
RU000A100V79;0;20190926;134555;100.040000000;50
RU000A100V79;0;20190926;135727;100.040000000;100
RU000A100V79;0;20190926;135731;100.040000000;52
RU000A100V79;0;20190926;135849;100.050000000;3700
RU000A100V79;0;20190926;135922;100.050000000;3605
RU000A100V79;0;20190926;135943;100.050000000;100
RU000A100V79;0;20190926;141154;100.050000000;2
